course_id,course_name,subject_url
ES_APPM 375-2,"Quantitative Biology II: Experiments, Data, Models, and Analysis",https://catalogs.northwestern.edu/undergraduate/courses-az/es_appm/
ES_APPM 395-0,Special Topics,https://catalogs.northwestern.edu/undergraduate/courses-az/es_appm/
ES_APPM 398-0,Introduction to Applied Math Research,https://catalogs.northwestern.edu/undergraduate/courses-az/es_appm/
ES_APPM 399-0,Projects,https://catalogs.northwestern.edu/undergraduate/courses-az/es_appm/
FRENCH 101-7,College Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 101-8,First-Year Writing Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 106-0,French for Research,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 111-1,Elementary French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 111-2,Elementary French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 111-3,Elementary French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 115-1,Intensive Elementary French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 115-2,Intensive Elementary French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 121-1,Intermediate French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 121-2,Intermediate French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 121-3,Intermediate French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 125-1,Intensive Intermediate French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 125-2,Intensive Intermediate French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 125-3,Intensive Intermediate French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 198-0,Independent Study,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 201-0,Culture and Society,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 202-0,Writing Workshop: Cultural Encounters in Contemporary France,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 203-0,Oral Workshop: Individual and Society in France Today,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 204-0,Acting French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 210-0,Reading Literatures in French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 211-0,Reading Cultures in French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 271-0,Introducing the Novel,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 272-0,Introducing Theatre,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 273-0,Introducing Poetry,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 277-0,French Existentialism,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 279-0,Theater in Translation,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 280-0,Major Topics in French and Francophone Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 300-0,French Phonetics,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 301-0,Advanced Language in Context: Society and Popular Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 302-0,Advanced Writing: Finding Your Voice in French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 303-0,Advanced Conversation: Debating Contemporary France,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 309-0,French For Professions,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 310-0,The Middle Ages & Renaissance,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 322-0,Medieval French Narratives,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 333-0,Topics in Renaissance Literature,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 334-0,Montaigne and Modernity,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 335-0,17th Century Literature,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 340-0,Sexual Politics and the Ancien Regime,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 344-0,Rousseau and the French Revolution,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 346-0,Studies in the Enlightenment,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 350-0,The Novel in French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 355-0,Topics in Modern and Contemporary French Literature and Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 360-0,From Modernism to Postmodernism,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 362-0,African Literatures and Cultures,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 364-0,Caribbean Literatures and Cultures,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 365-0,The Maghreb and the Middle East,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 366-0,France and East Asia,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 367-0,Transnational Francophone Studies,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 371-0,"Giants, Cannibals, and Critique",https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 374-0,Proust,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 375-0,French Film,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 376-0,Gender & Sexuality,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 378-0,Contemporary Theory,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 379-0,Topics in French Literature and Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 380-0,Political & Social Thought in France,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 384-0,Women Writing in French,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 386-0,Gender & Writing,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 390-0,Topics in Literature and Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 391-0,Theory and Practice of Translation,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 393-0,Foreign Language Teaching: Theory and Practice,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 395-0,Advanced Studies in Culture and Thought,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 399-0,Independent Study,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 199-SA,Language and Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
FRENCH 299-SA,Language and Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/french/
GBL_HLTH 201-0,Introduction to Global Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 221-0,"Beyond Porn: Sexuality, Health and Pleasure",https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 222-0,The Social Determinants of Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 302-0,Global Bioethics,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 306-0,Biomedicine and Culture,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 307-0,International Perspectives on Mental Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 309-0,Biomedicine and World History,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 310-1,Supervised Global Health Research,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 317-0,Native American Health Research & Prevention,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 318-0,Community-based Participatory Research Course,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 319-0,Trauma and its Afterlives,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 320-0,Qualitative Research Methods in Global Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 321-0,War and Public Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 322-0,Global Epidemics,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 323-0,Global Health from Policy to Practice,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 324-0,Volunteerism and the Ethics of Help,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 325-0,History of Reproductive Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 326-0,"Native Nations, Healthcare Systems, & U.S. Policy",https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 327-0,Infectious Disease Eradication,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 328-0,Human Circulations and Human Values: Global Mobilities of People and Products,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 337-0,"Hazard, Disaster and Society",https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 338-0,Environmental Justice,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 339-0,"Silent but Loud: Negotiating Health in a Cultural, Food, Poverty, Environ. Caste",https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 340-0,Mental Health and the Arts,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 357-0,Biocultural Perspectives on Water Insecurity,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 390-0,Special Topics in Global Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 399-0,Independent Study,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 310-SA,Supervised Global Health Research,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 311-SA,Health Care Systems in Europe and the United States,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 312-SA,Public Health in Europe: Issues and Policies,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 313-SA,International Organizations and Health: A Research Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 314-SA,Health and Community Development in South Africa,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 315-SA,Public Health in South Africa,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 316-SA,Development Perspectives on Health in South Africa Through Community Engagement,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 332-SA,Public Health in China,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 333-SA,Traditional Chinese Medicine,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GBL_HLTH 390-SA,Special Topics in Global Health,https://catalogs.northwestern.edu/undergraduate/courses-az/gbl_hlth/
GEN_ENG 190-0,Engineering Freshman Seminar,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 195-1,Engineering Dialog,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 195-2,Engineering Discourse,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 195-3,Engineering Discussion,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 195-4,Engineering Dialog IV,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 196-1,Engineering Dialog,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 196-2,Engineering Discourse,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 196-3,Engineering Discussion,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-1,Engineering Analysis I,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-2,Engineering Analysis II,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-3,Engineering Analysis III,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-4,Engineering Analysis IV,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-MG-1,Mentored Study Program,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-MG-2,Mentored Study Program,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-SG-1,Peer-Guided Study Group: Engineering Analysis I,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-SG-2,Peer-Guided Study Group: Engineering Analysis II,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-SG-3,Peer-Guided Study Group: Engineering Analysis III,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 205-SG-4,Peer-Guided Study Group: Engineering Analysis IV,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 206-1,Honor Engineering Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 206-2,Honors Engineering Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 206-3,Honors Engineering Analysis,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 206-4,Honors Engineering Analysis IV,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 220-1,Analy/Comp Graph,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 220-2,Analy/Comp Graph II,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 295-0,Special Topics in Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 355-0,Domestic Study Affiliated,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 395-0,Special Topics in Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 397-0,Selected Topics in Engineering,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_ENG 399-0,Independent Study,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_eng/
GEN_LA 111-1,Introductory Topics in Language Study I,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_la/
GEN_LA 111-2,Introductory Topics in Language Study II,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_la/
GEN_LA 111-3,Introductory Topics in Language Study III,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_la/
GEN_LA 114-0,Internship,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_la/
GEN_LA 121-1,Intermediate Topics in Language Study I,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_la/
GEN_LA 121-2,Intermediate Topics in Language Study II,https://catalogs.northwestern.edu/undergraduate/courses-az/gen_la/
